customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_02285,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),47.26,3121.6,No
CUST_02286,Female,0,No,No,68,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,68.11,4668.21,No
CUST_02287,Male,1,Yes,No,67,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),35.88,2450.44,No
CUST_02288,Male,1,Yes,No,40,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,38.79,1596.88,Yes
CUST_02289,Male,0,Yes,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.88,534.07,No
CUST_02290,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,68.72,1555.93,No
CUST_02291,Female,0,No,No,37,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.05,1470.25,No
CUST_02292,Female,1,No,Yes,11,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),21.22,261.25,No
CUST_02293,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),65.58,2916.54,No
CUST_02294,Female,0,No,Yes,53,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,93.75,5013.46,Yes
CUST_02295,Female,0,Yes,No,61,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),53.82,3325.01,No
CUST_02296,Female,0,Yes,Yes,67,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,43.29,2939.74,No
CUST_02297,Male,0,No,No,13,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,58.43,793.39,No
CUST_02298,Male,0,No,Yes,11,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,115.83,1305.06,No
CUST_02299,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,61.16,718.91,No
CUST_02300,Female,0,Yes,Yes,7,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.48,321.01,No
CUST_02301,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),76.06,1302.7,No
CUST_02302,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),100.7,4882.52,No
CUST_02303,Male,1,Yes,No,14,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,20.28,311.55,No
CUST_02304,Male,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,74.93,4744.53,Yes
CUST_02305,Male,0,No,No,64,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,103.3,6653.98,Yes
CUST_02306,Male,0,No,Yes,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,39.99,2642.07,No
CUST_02307,Female,0,No,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,112.01,3817.23,No
CUST_02308,Female,1,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.92,701.0,No
CUST_02309,Male,0,No,No,37,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.71,2655.89,No
CUST_02310,Male,1,Yes,No,30,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),116.29,3528.09,Yes
CUST_02311,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,31.22,1291.46,No
CUST_02312,Female,1,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),93.49,4249.32,No
CUST_02313,Male,0,No,Yes,47,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,101.49,4794.23,No
CUST_02314,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.83,498.33,Yes
CUST_02315,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,18.66,310.53,No
CUST_02316,Male,1,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),71.48,3457.11,Yes
CUST_02317,Female,1,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,33.66,208.8,No
CUST_02318,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.38,2577.0,No
CUST_02319,Male,1,Yes,Yes,46,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,93.34,4310.28,Yes
CUST_02320,Male,0,No,No,59,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.17,4305.91,No
CUST_02321,Male,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,82.34,5777.13,No
CUST_02322,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),28.6,250.34,No
CUST_02323,Female,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.9,707.05,No
CUST_02324,Female,0,Yes,No,67,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.8,7035.03,Yes
CUST_02325,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.03,127.21,No
CUST_02326,Male,0,Yes,Yes,1,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.0,57.37,Yes
CUST_02327,Female,0,No,No,34,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,113.65,3876.06,No
CUST_02328,Male,0,Yes,No,9,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,64.8,632.56,Yes
CUST_02329,Male,0,No,No,63,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),86.8,5487.03,No
CUST_02330,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),40.61,442.61,Yes
CUST_02331,Female,0,No,No,10,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),45.59,497.93,Yes
CUST_02332,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,69.92,3513.25,No
CUST_02333,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),83.09,3673.65,No
CUST_02334,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),115.97,5605.07,Yes
CUST_02335,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.59,489.9,No
CUST_02336,Female,0,Yes,Yes,24,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,27.79,685.02,No
CUST_02337,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,55.43,3252.17,No
CUST_02338,Female,0,No,Yes,64,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),42.91,2789.11,No
CUST_02339,Female,0,No,No,56,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.95,2472.89,Yes
CUST_02340,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,835.81,Yes
CUST_02341,Female,1,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.3,1774.21,No
CUST_02342,Male,1,No,Yes,71,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,47.51,3406.9,No
CUST_02343,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,116.74,746.19,No
CUST_02344,Male,0,Yes,Yes,65,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.56,5084.8,No
CUST_02345,Male,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.7,2693.19,Yes
CUST_02346,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,46.14,3181.48,No
CUST_02347,Male,1,No,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.72,2961.56,No
CUST_02348,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,108.42,4156.7,No
CUST_02349,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,87.26,1954.16,No
CUST_02350,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),62.01,536.42,No
CUST_02351,Female,1,No,No,63,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,95.99,6090.24,No
CUST_02352,Male,0,Yes,Yes,13,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),113.61,1517.92,No
CUST_02353,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.95,949.81,No
CUST_02354,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),105.89,1942.2,Yes
CUST_02355,Female,0,No,No,18,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),104.58,1924.5,No
CUST_02356,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,55.38,3443.04,No
CUST_02357,Female,0,No,Yes,14,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.76,679.36,No
CUST_02358,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,75.66,871.58,Yes
CUST_02359,Female,1,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),45.77,795.35,Yes
CUST_02360,Male,1,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.83,1694.24,No
CUST_02361,Female,0,No,Yes,14,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,115.21,1631.85,No
CUST_02362,Female,0,Yes,Yes,57,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.12,3893.44,Yes
CUST_02363,Male,0,Yes,Yes,6,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),66.17,443.96,No
CUST_02364,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,30.86,1799.46,No
CUST_02365,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),69.42,290.22,No
CUST_02366,Male,0,No,Yes,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),93.77,1036.76,No
CUST_02367,Female,0,Yes,No,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.3,494.94,No
CUST_02368,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.63,465.78,Yes
CUST_02369,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),36.25,2139.07,No
CUST_02370,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,54.22,1182.93,No
CUST_02371,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),105.85,6922.86,No
CUST_02372,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.18,1054.83,No
CUST_02373,Female,0,No,Yes,30,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,21.01,670.69,No
CUST_02374,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,72.69,4180.26,Yes
CUST_02375,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.11,1342.57,No
CUST_02376,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.55,3089.4,No
CUST_02377,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.44,2622.23,Yes
CUST_02378,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),21.87,1430.94,No
CUST_02379,Male,0,No,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.74,2570.89,Yes
CUST_02380,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.75,765.48,No
CUST_02381,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),41.44,2949.17,No
CUST_02382,Male,0,No,No,30,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,57.02,1711.51,Yes
CUST_02383,Female,0,No,No,55,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,68.33,3790.45,No
CUST_02384,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),27.51,196.4,No
CUST_02385,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),28.33,382.68,Yes
CUST_02386,Female,1,No,No,60,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,86.75,5253.54,Yes
CUST_02387,Female,0,Yes,Yes,52,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,59.22,3099.95,No
CUST_02388,Female,0,No,No,27,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.01,1015.0,Yes
CUST_02389,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),41.96,520.32,No
CUST_02390,Female,0,No,No,13,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,91.45,1196.76,Yes
CUST_02391,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,23.28,1689.95,Yes
CUST_02392,Female,0,No,Yes,62,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,69.89,4348.38,No
CUST_02393,Female,0,Yes,No,29,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,54.75,1619.36,No
CUST_02394,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.74,3565.6,No
CUST_02395,Male,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),98.59,5925.72,No
CUST_02396,Female,0,No,Yes,29,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,88.3,2565.07,No
CUST_02397,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,57.25,1785.77,Yes
CUST_02398,Male,0,No,No,61,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,82.39,5040.38,No
CUST_02399,Male,0,Yes,Yes,2,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),83.26,180.52,Yes
CUST_02400,Female,1,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,51.88,1723.18,No
CUST_02401,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.76,7781.84,Yes
CUST_02402,Female,0,Yes,No,62,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.46,7387.04,No
CUST_02403,Male,0,No,Yes,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),50.07,2959.32,No
CUST_02404,Male,0,No,Yes,40,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.73,4032.11,Yes
CUST_02405,Male,1,No,No,49,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.09,3410.39,No
CUST_02406,Male,0,No,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),65.29,2122.38,Yes
CUST_02407,Female,1,Yes,No,38,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),57.43,2223.09,No
CUST_02408,Male,0,Yes,No,13,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.79,636.44,No
CUST_02409,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),111.79,6084.36,Yes
CUST_02410,Female,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.56,1220.51,No
CUST_02411,Male,1,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),62.95,2481.5,No
CUST_02412,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.66,2189.91,No
CUST_02413,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),91.3,1298.56,Yes
CUST_02414,Male,0,No,No,17,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45.27,792.01,No
CUST_02415,Female,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,35.97,908.9,Yes
CUST_02416,Female,1,No,Yes,58,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.3,6013.63,No
CUST_02417,Female,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),100.76,6382.99,No
CUST_02418,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),119.68,4116.71,Yes
CUST_02419,Male,0,No,No,51,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),19.98,1043.45,Yes
CUST_02420,Female,0,Yes,No,10,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),73.12,751.6,No
CUST_02421,Male,1,No,Yes,72,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.53,6495.16,No
CUST_02422,Male,0,No,No,21,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,77.42,1667.18,No
CUST_02423,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,90.47,3394.2,No
CUST_02424,Male,1,No,No,7,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),32.0,243.87,No
CUST_02425,Male,0,No,No,13,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.15,270.83,No
CUST_02426,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),27.49,837.16,Yes
CUST_02427,Male,0,Yes,Yes,31,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.77,1803.04,No
CUST_02428,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.55,304.41,No
CUST_02429,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),107.15,3442.14,No
CUST_02430,Male,1,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.52,429.56,No
CUST_02431,Female,0,No,Yes,22,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,63.16,1399.47,No
CUST_02432,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,115.7,7436.31,No
CUST_02433,Female,1,Yes,Yes,44,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),69.3,3062.64,No
